,Name,IfcType,Type_Name,Height,Length,Width,GrossFootprintArea,NetVolume,NetSideArea,FireRating,Reference,ThermalTransmittance,IsExternal,ExtendToStructure,LoadBearing,Typ,Laenge,Dicke,Hoehe,Hoehe_korrekt,Nettoflaeche,Nettovolumen,Aussenbauteil,TragendesElement,BrandabschnittsdefinierendesBauelement,Feuerwiderstandsklasse,VerweisBauteilkatalog,Betonart,Expositionsklasse,BewehrungsgradVolumen,Ausfuehrung,Project,Storey,PitchAngle,Perimeter,GrossArea,NetArea,GrossVolume,NumberOfRiser,NumberOfTreads,RiserHeight,TreadLength,Auftrittsbreite,Stufenhoehe,AnzahlSteigungen,CrossSectionArea,NetSurfaceArea,Span,Slope,Breite,Tiefe,OuterSurfaceArea,GrossSurfaceArea,NosingLength,WalkingLineOffset,TreadLengthAtOffset,TreadLengthAtInnerSide,ProjectedArea,TotalArea,RequiredHeadroom,Depth,Ebene,Querkraft,Herstellermodell,Beschreibung
240,Basiswand:AW - STB 200:4270234,,,,2.98000000000048,,0.650000000000026,1.48969999999963,20.1849699999988,,,,,,,,1.47999999999999,,,,3.76600000000005,3.72468599999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Basiswand:IW - STB 180:4270242,,,,1.19999999999999,,0.857999999999984,3.74387999999762,38.5138399999997,,,,,,,,8.02999999999999,,,,6.890300000001,2.25237600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Basiswand:IW - STB 180:4270243,,,,0.999999999999995,,0.590400000000082,1.84426200000006,15.9516999999998,,,,,,,,3.35000000000019,,,,3.76600000000169,2.29975559663639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Basiswand:IW - STB 180:4270244,,,,4.54999999999968,,0.388800000000116,12.2662332035489,4.46539999999997,,,,,,,,4.3100000000002,,,,3.76600000000165,2.17163700000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Basiswand:IW - STB 180:4270245,,,,4.54000000000003,,1.48949999999989,0.577083599999951,29.4286,,,,,,,,12.3400000000002,,,,4.30399999999999,4.87526760000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Basiswand:IW - STB 180:4270253,,,,3.86000000000008,,2.85479999999992,11.5636571999999,9.01150000000003,,,,,,,,4.48999999999992,,,,15.9517,1.57393999999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Basiswand:IW - STB 180:4270286,,,,2.66000000000001,,1.06739999999995,3.50498159999995,4.2779000000003,,,,,,,,7.26999999999971,,,,15.5104000000002,4.25067999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Basiswand:IW - STB 180:4270287,,,,4.92999999999999,,0.298799999999998,6.9131231999999,8.4735,,,,,,,,3.66999999999963,,,,4.76210000000006,4.25068000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Basiswand:IW - STB 180:4270288,,,,4.54999999999992,,1.9692,3.72468599999996,6.674300000001,,,,,,,,8.3600000000005,,,,6.07529999999991,2.17397999999838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Basiswand:AW - STB 200:4270403,,,,3.05000000000001,,0.614000000000016,2.25237600000003,1.23600000000166,,,,,,,,3.35000000000021,,,,9.09220000000134,0.807000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Basiswand:AW - STB 180:4270404,,,,4.51000000000001,,0.629999999999999,2.29975559663639,5.53729999999919,,,,,,,,4.27500000000002,,,,5.81040000000166,0.699399999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Basiswand:AW - STB 180:4270405,,,,8.49000000000002,,0.260000000000122,2.17163700000003,6.67429999999996,,,,,,,,12.375,,,,20.1849699999988,1.57393999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Basiswand:AW - STB 200:4270406,,,,4.20999999999955,,0.817999999999967,4.87526760000008,1.23599999999832,,,,,,,,8.0,,,,38.5138399999997,3.16747499999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Basiswand:AW - STB 200:4270407,,,,3.18000000000047,,0.300000000000001,1.57393999999933,14.9723999999999,,,,,,,,6.81999999999999,,,,15.9516999999998,3.11642999999831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Basiswand:AW - STB 200:4270408,,,,3.86000000000027,,0.259999999999876,4.25067999999999,24.2229999999999,,,,,,,,10.1,,,,4.46539999999997,2.28157999999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,Basiswand:AW - STB 200:4270409,,,,3.85999999999998,,2.22600000000003,4.25068000000001,7.49550000000068,,,,,,,,8.00000000000001,,,,29.4286,3.92067500000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Basiswand:AW - STB 200:4270410,,,,4.74999999999989,,2.148,2.17397999999838,5.46669999999996,,,,,,,,3.3,,,,9.01150000000003,3.82033799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Basiswand:AW - STB 200:4270411,,,,4.53999999999998,,0.858000000000039,0.807000000000003,13.325869999998,,,,,,,,4.27500000000001,,,,4.2779000000003,6.30303119999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Basiswand:AW - STB 200:4270412,,,,4.52999999999996,,0.669999999999999,0.699399999999997,7.49550000000075,,,,,,,,5.12,,,,8.4735,3.72045059999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Basiswand:AW - STB 200:4270413,,,,2.85000000000001,,1.36219999999988,1.57393999999925,5.46670000000004,,,,,,,,8.00000000000003,,,,6.674300000001,1.3315500000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Basiswand:AW - STB 200:4270414,,,,4.69000000000001,,0.858000000000081,3.16747499999925,12.8092699999981,,,,,,,,1.20000000000049,,,,1.23600000000166,0.699400000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Basiswand:AW - STB 200:4270415,,,,3.86000000000028,,0.670000000000004,3.11642999999831,6.19920000000006,,,,,,,,3.78500000000001,,,,5.53729999999919,1.27045999999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Basiswand:AW - STB 200:4270416,,,,1.0,,1.34419999999991,2.28157999999815,30.1840200000014,,,,,,,,1.08000000000001,,,,6.67429999999996,0.699400000000335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Basiswand:AW - STB 180:4270417,,,,3.86000000000009,,0.817200000000013,3.92067500000002,9.41889999999993,,,,,,,,13.63999999313,,,,1.23599999999832,3.11642999999829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Basiswand:IW - STB 180:4270435,,,,16.02,,0.388800000000009,3.82033799999999,8.20450000000005,,,,,,,,0.949999999999966,,,,14.9723999999999,0.699400000000332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Basiswand:IW - STB 180:4270436,,,,1.19999999999998,,2.02320000000004,6.30303119999998,10.8138000000001,,,,,,,,4.74000000000001,,,,727.738950000014,1.27045999999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Basiswand:IW - STB 180:4270437,,,,1.20000000000002,,0.925999999999985,3.72045059999934,8.09630000000007,,,,,,,,0.949999999999992,,,,332.519999999999,0.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Basiswand:IW - STB 180:4270438,,,,8.8099999999999,,0.589999999999996,1.3315500000004,12.8265000000001,,,,,,,,9.06999999999996,,,,791.761850000007,2.17397999999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Basiswand:IW - STB 180:4270439,,,,4.0400000000005,,0.784,0.699400000000011,22.2697199999995,,,,,,,,5.65000000000002,,,,772.325650000001,2.82288599999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Basiswand:IW - STB 180:4270440,,,,3.14999999999948,,0.917999999999994,1.27045999999912,11.8628999999987,,,,,,,,1.18000000686996,,,,24.2229999999999,3.05365999999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Basiswand:IW - STB 180:4270441,,,,7.60000000000013,,1.67800000000002,0.699400000000335,8.01620000000129,,,,,,,,0.450000000000558,,,,7.49550000000068,0.952419999998718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Basiswand:IW - STB 180:4270442,,,,3.35000000000009,,1.62899999999993,3.11642999999829,27.7269400000001,,,,,,,,0.450000000000081,,,,5.46669999999996,1.21505999999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Basiswand:AW - STB 200:4270593,,,,1.58,,0.793799999999926,0.699400000000332,3.22799999999998,,,,,,,,25.19000000687,,,,13.325869999998,1.58817600000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Basiswand:AW - STB 200:4270595,,,,8.21999999999998,,0.536400000000093,1.27045999999891,2.68999999999998,,,,,,,,0.450000000000082,,,,7.49550000000075,1.04587200000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Basiswand:AW - STB 200:4270596,,,,3.3500000000002,,2.13299999999997,0.807,5.53269999999917,,,,,,,,9.58000000000003,,,,5.46670000000004,3.63329459999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Basiswand:AW - STB 200:4270598,,,,4.50000000000018,,0.220000000000003,2.17397999999832,3.22799999999997,,,,,,,,17.175,,,,12.8092699999981,6.93249120000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Basiswand:IW - STB 180:4270601,,,,12.1600000000002,,0.199999999999997,2.82288599999998,5.50580000000013,,,,,,,,4.15,,,,6.19920000000006,2.87130599999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Basiswand:AW - STB 180:4270603,,,,4.48999999999992,,0.909999999999925,3.05365999999813,10.3834000000002,,,,,,,,6.82000000000196,,,,30.1840200000014,0.803771999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Basiswand:AW - STB 200:4270608,,,,7.46999999999971,,0.219999999999995,0.952419999998718,7.15540000000003,,,,,,,,1.95926598925656,,,,514.287495121646,5.297148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Basiswand:AW - STB 200:4270613,,,,3.66999999999963,,0.907999999999997,1.21505999999917,13.2617,,,,,,,,13.7300000371173,,,,9.41889999999993,0.855579999998766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Basiswand:AW - STB 200:4270614,,,,8.18000000000051,,0.694799999999991,1.58817600000022,38.9173399999993,,,,,,,,1.33676257182063,,,,8.20450000000005,1.6947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Basiswand:AW - STB 200:4270615,,,,3.35000000000021,,0.478800000000008,1.04587200000029,12.2394999999998,,,,,,,,3.35000000000092,,,,10.8138000000001,1.22725999999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Basiswand:AW - STB 200:4270616,,,,4.47500000000002,,0.869399999999989,3.63329459999983,3.22800000000004,,,,,,,,18.97,,,,8.09630000000007,0.193399999999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Basiswand:AW - STB 180:4270617,,,,12.335,,2.88179999999989,6.93249120000004,5.50580000000002,,,,,,,,15.1999999999988,,,,12.8265000000001,1.10745999999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Basiswand:IW - STB 180:4270625,,,,8.00000000000002,,0.219999999999998,2.87130599999999,7.66650000000003,,,,,,,,3.92499999999966,,,,22.2697199999995,0.807000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Basiswand:IW - STB 180:4270628,,,,6.81999999999999,,0.89199999999999,0.803771999999993,7.61210000000002,,,,,,,,5.64000000000026,,,,11.8628999999987,0.193399999999279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Basiswand:IW - STB 180:4270630,,,,9.90999999999997,,0.818999999999957,5.297148,11.3248999999988,,,,,,,,4.51,,,,8.01620000000129,2.94605999999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Basiswand:IW - STB 180:4271572,,,,7.01999999999999,,0.220000000000005,0.855579999998766,8.55420000000125,,,,,,,,10.34,,,,27.7269400000001,4.84459999999785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Basiswand:IW - STB 180:4271599,,,,1.07000000000001,,0.908000000000029,1.6947,7.07860000000077,,,,,,,,5.67,,,,3.22799999999998,1.49909999999859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Basiswand:IW - STB 180:4273762,,,,3.3,,0.925999999999984,1.22725999999905,5.53269999999916,,,,,,,,3.34999999999999,,,,2.68999999999998,1.09333999999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Basiswand:IW - STB 180:4273892,,,,4.27500000000001,,0.569999999999994,0.193399999999949,7.07859999999999,,,,,,,,7.56000000000001,,,,5.53269999999917,2.61351399999754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Basiswand:IW - STB 180:4273977,,,,5.11,,0.88199999999999,1.10745999999901,5.50580000000012,,,,,,,,8.88999999999999,,,,3.22799999999997,1.49909999999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Basiswand:IW - STB 180:4277903,,,,6.81999999999998,,0.757799999999928,0.807000000000001,7.07860000000004,,,,,,,,7.69900000000056,,,,5.50580000000013,1.09333999999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Basiswand:IW - STB 180:4277904,,,,1.20000000000049,,0.572400000000091,0.193399999999279,5.5327,,,,,,,,6.92099999999959,,,,10.3834000000002,2.56185399999751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Basiswand:AW - STB 200:4277905,,,,3.98500000000001,,0.752000000000047,2.94605999999813,12.7774999999997,,,,,,,,4.09000000000002,,,,7.15540000000003,2.34536399999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Basiswand:AW - STB 180:4277906,,,,0.890000000000008,,0.731999999999989,160.102569000003,7.0248,,,,,,,,10.96,,,,13.2617,1.115856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Basiswand:AW - STB 200:4277907,,,,13.63999999313,,0.731999999999995,73.1543999999997,5.50579999999999,,,,,,,,4.09100000000002,,,,38.9173399999993,5.43312360000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Basiswand:AW - STB 200:4277908,,,,0.949999999999975,,0.83699999999999,174.148194877606,8.66489999999993,,,,,,,,6.91999999999954,,,,12.2394999999998,1.8299799999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Basiswand:IW - STB 180:4277909,,,,4.94,,0.729999999999993,193.041547465006,7.91030000000026,,,,,,,,7.90900000000041,,,,3.22800000000004,1.58709999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Basiswand:IW - STB 180:4277910,,,,4.94000000000001,,0.240000000000001,4.84459999999785,12.3345000000001,,,,,,,,1.78999999999987,,,,5.50580000000002,2.10896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Basiswand:AW - STB 200:4278060,,,,0.950000000000001,,0.887999999999988,1.49909999999859,3.22799999999999,,,,,,,,1.28999999999994,,,,7.66650000000003,1.56545999999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Basiswand:AW - STB 200:4278061,,,,1.15,,0.885999999999984,1.09333999999865,6.86260000000078,,,,,,,,8.54000000000001,,,,7.61210000000002,2.51149999999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Basiswand:AW - STB 200:4278063,,,,8.96999999999997,,0.549999999999995,2.61351399999754,2.69,,,,,,,,7.84000000000001,,,,11.3248999999988,4.00854959999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Basiswand:AW - STB 200:4278068,,,,5.85000000000003,,0.91799999999999,1.49909999999856,5.25669999999915,,,,,,,,4.71999999999997,,,,8.55420000000125,3.49108199999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Basiswand:IW - STB 250:4278237,,,,1.00000000686997,,0.752000000000064,1.09333999999867,6.8626,,,,,,,,3.34999999999992,,,,7.07860000000077,2.13532199999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Basiswand:AW - STB 200:4278238,,,,0.630000000000571,,0.219999999999996,2.56185399999751,3.22800000000003,,,,,,,,11.29,,,,5.53269999999916,1.44291600000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Basiswand:AW - STB 180:4278239,,,,0.630000000000086,,0.732000000000005,2.34536399999998,10.3834000000003,,,,,,,,3.47000000000007,,,,7.07859999999999,4.99084920000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Basiswand:AW - STB 200:4278240,,,,25.19000000687,,0.694799999999992,1.115856,38.9442399999995,,,,,,,,4.04999999999999,,,,5.50580000000012,0.591800000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Basiswand:AW - STB 250:4278241,,,,0.630000000000084,,2.8835999999999,5.43312360000033,3.22799999999994,,,,,,,,2.87999999999996,,,,7.07860000000004,0.537999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Basiswand:IW - STB 180:4278242,,,,5.45999999313,,0.219999999999997,102.857480151322,5.2567,,,,,,,,19.78,,,,5.5327,1.10653999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Basiswand:IW - STB 180:4278243,,,,9.58000000000004,,0.219999999999993,1.8299799999989,6.8088,,,,,,,,4.48999999999993,,,,12.7774999999997,0.591799999999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Basiswand:IW - STB 180:4278244,,,,4.3,,0.800999999999995,1.58709999999999,3.22800000000006,,,,,,,,7.42000000000012,,,,7.0248,1.10116000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Basiswand:IW - STB 180:4278245,,,,6.82000000000196,,0.220000000000007,2.10896,5.22980000000001,,,,,,,,9.09999999999995,,,,5.50579999999999,1.86901200000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Basiswand:IW - STB 250:4278248,,,,1.95926598925656,,1.76199999999996,1.56545999999935,16.6768999999997,,,,,,,,6.92099999999931,,,,8.66489999999993,1.28797199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Basiswand:IW - STB 180:4278261,,,,14.0300000371173,,0.7272000000001,2.51149999999896,11.5948000000014,,,,,,,,4.0900000000002,,,,7.91030000000026,2.33868599999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Basiswand:IW - STB 180:4278262,,,,1.11676257182062,,0.583199999998993,4.00854959999996,9.04049999999852,,,,,,,,4.09000000000023,,,,12.3345000000001,7.00512119999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Basiswand:AW - STB 200:4278530,,,,3.65000000000093,,1.50000000000004,3.49108199999997,15.3320000000004,,,,,,,,6.92099999999934,,,,3.22799999999999,0.591799999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Basiswand:AW - STB 200:4278531,,,,18.97,,0.67000000000004,2.13532199999975,7.16150000000025,,,,,,,,7.90900000000044,,,,6.86260000000078,1.05811999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Basiswand:AW - STB 200:4278532,,,,15.0499999999982,,0.266399999999995,1.44291600000022,7.63419999999993,,,,,,,,2.48999999999999,,,,2.69,2.20310999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Basiswand:AW - STB 200:4278533,,,,3.89999999999966,,1.62599999999998,4.99084920000008,4.53459999999999,,,,,,,,8.01999999999989,,,,5.25669999999915,0.591800000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Basiswand:AW - STB 200:4278534,,,,5.79000000000026,,0.650000000000037,0.591800000000002,14.9835999999999,,,,,,,,4.32900000000012,,,,6.8626,1.10115999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Basiswand:AW - STB 200:4278535,,,,4.51,,0.862000000000029,0.537999999999991,9.61450000000057,,,,,,,,7.28999999999978,,,,3.22800000000003,1.53329999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Basiswand:AW - STB 200:4278536,,,,10.52,,2.18879999999995,1.10653999999982,8.77500000000053,,,,,,,,2.67999999999991,,,,10.3834000000003,1.46861999999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Basiswand:AW - STB 200:4278537,,,,5.67000000000001,,2.35620000000003,0.591799999999988,32.8244200000002,,,,,,,,3.27000000000015,,,,38.9442399999995,2.03848199999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Basiswand:AW - STB 180:4278854,,,,3.16999999999999,,0.877999999999995,1.10116000000001,35.4935199999996,,,,,,,,4.50000000000016,,,,3.22799999999994,1.53975600000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Basiswand:AW - STB 200:4278855,,,,3.53000000000001,,1.45399999999993,1.86901200000007,8.06949999999977,,,,,,,,2.67000000000018,,,,5.2567,1.36191999999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Basiswand:AW - STB 200:4278856,,,,7.56000000000001,,0.71599999999992,1.28797199999999,16.6220999999992,,,,,,,,1.98000000000001,,,,6.8088,1.30811999999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Basiswand:AW - STB 200:4278857,,,,8.97999999999999,,1.47240000000004,2.33868599999997,5.71609999999894,,,,,,,,1.68999999999999,,,,3.22800000000006,1.30811999999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Basiswand:AW - STB 180:4278858,,,,7.78900000000056,,0.670000000000064,7.00512119999996,21.4018200000011,,,,,,,,1.77999999999999,,,,5.22980000000001,0.591799999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Basiswand:IW - STB 180:4278859,,,,6.92099999999959,,0.855000000000003,0.591799999999995,9.6145000000006,,,,,,,,2.07000000000002,,,,16.6768999999997,2.25152999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Basiswand:IW - STB 180:4278860,,,,4.09000000000002,,2.2203,1.05811999999996,6.25095000000004,,,,,,,,1.98000000000002,,,,11.5948000000014,1.30273999999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Basiswand:IW - STB 180:4278861,,,,10.96,,0.192599999999993,2.20310999999999,9.01149999999999,,,,,,,,8.21999999999998,,,,9.04049999999852,0.6456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Basiswand:IW - STB 180:4278877,,,,4.09100000000002,,1.20960000000002,0.591800000000011,31.1063699999996,,,,,,,,3.34999999999998,,,,15.3320000000004,1.04735999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Basiswand:IW - STB 180:4278878,,,,6.91999999999954,,0.875000000000004,1.10115999999997,2.8783,,,,,,,,3.83,,,,7.16150000000025,1.67917999999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Basiswand:AW - STB 180:4278879,,,,1.69999999999987,,1.98199999999999,1.53329999999999,19.4452199999997,,,,,,,,4.63999999999998,,,,7.63419999999993,1.47949999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Basiswand:AW - STB 200:4278880,,,,1.37999999999994,,1.24560000000002,1.46861999999934,18.3458,,,,,,,,2.26999999999994,,,,4.53459999999999,1.52825999999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Basiswand:AW - STB 200:4278905,,,,8.36000000000001,,0.331199999999989,2.03848199999976,6.78895000000006,,,,,,,,4.08999999999995,,,,14.9835999999999,2.41309999999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Basiswand:AW - STB 200:4278907,,,,7.84,,0.660000000000022,1.53975600000021,12.5855,,,,,,,,8.05000000000013,,,,9.61450000000057,1.31871999999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Basiswand:AW - STB 200:4279011,,,,3.52999999999999,,0.835000000000001,1.36191999999907,18.8838,,,,,,,,6.85999999999993,,,,8.77500000000053,0.537999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Basiswand:AW - STB 200:4279012,,,,4.71999999999998,,1.02199999999999,1.30811999999891,2.87830000000001,,,,,,,,1.92999999999993,,,,32.8244200000002,1.05133999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Basiswand:AW - STB 200:4279013,,,,3.16999999999992,,1.20960000000001,1.30811999999893,2.87481999999969,,,,,,,,7.81999999999997,,,,35.4935199999996,0.59179999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Basiswand:AW - STB 200:4279014,,,,11.47,,1.6,0.591799999999996,31.1063699999997,,,,,,,,7.95000000000011,,,,8.06949999999977,1.26491999999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Basiswand:AW - STB 200:4279015,,,,3.29000000000007,,0.220000000000096,2.25152999999997,5.35620000000003,,,,,,,,4.08899999999996,,,,16.6220999999992,1.04596000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
